,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
23,2020,Hyundai,Sonata_SEL_Plus, 26897, Shrewsbury, NJ ,15812,No Accident or Damage Reported,Sedan,Yellow_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,6
24,2018,Hyundai,Sonata_SEL, 18500, Denville, NJ ,28042,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
25,2020,Hyundai,Veloster, 19995, Huntington Station, NY ,4496,No Accident or Damage Reported,Hatchback,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
26,2018,Hyundai,Tucson_SE, 19999, Mahwah, NJ ,37197,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
27,2018,Hyundai,Tucson_SEL, 20359, Bronx, NY ,27930,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
28,2019,Hyundai,Tucson_Value_Edition, 25000, Denville, NJ ,10831,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
29,2018,Hyundai,Kona_Ultimate, 22500, Denville, NJ ,37581,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,11
30,2018,Hyundai,Sonata_SEL, 18900, Denville, NJ ,18604,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,13
31,2019,Hyundai,Tucson_Value_Edition, 23028, Lakewood, NJ ,35418,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
32,2020,Hyundai,Elantra_SE, 17900, Norwalk, CT ,26508,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
33,2019,Hyundai,Kona_SEL, 20555, Linden, NJ ,38479,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
34,2019,Hyundai,Tucson_Sport, 21985, Yonkers, NY ,21169,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,2
35,2019,Hyundai,Sonata_SE, 17900, Stamford, CT ,32794,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,10
36,2017,Hyundai,Santa_Fe_Sport, 14900, Jersey City, NJ ,117771,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,2-Owner,Personal Use,8
37,2018,Hyundai,Sonata_SE, 18000, Denville, NJ ,28773,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,9
38,2019,Hyundai,Sonata_Sport, 20888, Jersey City, NJ ,19151,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,8
39,2021,Hyundai,Kona_SE, 21500, Norwalk, CT ,11732,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
40,2019,Hyundai,Sonata_SE, 17995, Jamaica, NY ,17201,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
41,2019,Hyundai,Tucson_Sport, 23534, Flemington, NJ ,46372,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,13
42,2020,Hyundai,Palisade_SEL, 41328, Bronx, NY ,15779,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,6
43,2018,Hyundai,Sonata_Limited_Edition, 21500, Denville, NJ ,18225,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
44,2018,Hyundai,Tucson_Limited_Edition, 25980, Wayne, NJ ,11834,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,6
45,2019,Hyundai,Kona_Limited, 24000, Denville, NJ ,21962,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,6
46,2018,Hyundai,Sonata_Sport, 20900, Wayne, NJ ,7580,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
47,2018,Hyundai,Kona_SEL, 20380, Brooklyn, NY ,27794,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
48,2016,Hyundai,Santa_Fe_Sport, 17995, Long Branch, NJ ,45555,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
49,2018,Hyundai,Sonata_SEL, 15495, Linden, NJ ,44340,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,2
50,2018,Hyundai,Tucson_SE, 19995, Sussex, NJ ,61519,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
51,2018,Hyundai,Santa_Fe_Limited_Edition_Ultimate, 29990, Bronx, NY ,14552,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,14
52,2019,Hyundai,Santa_Fe_XL_Limited_Edition_Ultimate, 32000, Denville, NJ ,30692,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,6
53,2020,Hyundai,Palisade_Limited, 43990, Ridgefield, CT ,34606,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,5
54,2018,Hyundai,Sonata_SE, 16288, Bronx, NY ,31453,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,4
55,2018,Hyundai,Tucson_SE, 20999, Mahwah, NJ ,22783,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
56,2020,Hyundai,Sonata_SE, 19900, West Nyack, NY ,27082,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
57,2016,Hyundai,Sonata_Sport, 13651, Jersey City, NJ ,88205,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,8
58,2018,Hyundai,Tucson_Limited_Edition, 23346, Lynbrook, NY ,12266,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,4
59,2021,Hyundai,Santa_Fe_SEL, 29980, Richmond Hill, NY ,5057,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
60,2016,Hyundai,Veloster_Base, 11495, SADDLE BROOK, NJ ,96576,No Accident or Damage Reported,Hatchback,Blue_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,14
61,2019,Hyundai,Santa_Fe_XL_SE, 23995, Jamaica, NY ,23776,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,2
62,2018,Hyundai,Sonata_SEL_Plus, 19000, Denville, NJ ,33305,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,14
63,2019,Hyundai,Tucson_SE, 22999, Flemington, NJ ,27999,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
64,2017,Hyundai,Sonata_Sport, 15604, Centereach, NY ,41872,No Accident or Damage Reported,Sedan,Brown_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
65,2020,Hyundai,Palisade_SEL, 39900, Denville, NJ ,31185,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,7
66,2019,Hyundai,Santa_Fe_SE, 24688, North Plainfield, NJ ,35201,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,9
67,2019,Hyundai,Santa_Fe_SE, 24688, North Plainfield, NJ ,33325,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
68,2019,Hyundai,Sonata_Sport, 21500, Denville, NJ ,24583,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,1
69,2020,Hyundai,Kona_SEL, 23900, Denville, NJ ,8745,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
70,2018,Hyundai,Tucson_SE, 20500, Denville, NJ ,36377,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
71,2018,Hyundai,Tucson_SE, 22000, Denville, NJ ,10401,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
72,2019,Hyundai,Santa_Fe_Limited_Edition, 29500, Denville, NJ ,38239,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,9
73,2009,Hyundai,Accent_GLS, 4995, Lynbrook, NY ,109015,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,8
74,2015,Hyundai,Genesis_Base, 22985, Bridgewater, NJ ,39526,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,15
75,2020,Hyundai,Santa_Fe_SEL, 29500, Upper Saddle River, NJ ,16896,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,1
76,2020,Hyundai,Elantra_SEL, 17000, Bronx, NY ,42694,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
77,2019,Hyundai,Veloster_Turbo, 23989, Great Neck, NY ,16526,No Accident or Damage Reported,Hatchback,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,3
78,2018,Hyundai,Ioniq_Limited, 22999, Mahwah, NJ ,11950,No Accident or Damage Reported,Hatchback,Black_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,4
79,2017,Hyundai,Tucson_SE, 16934, Centereach, NY ,60860,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,12
80,2018,Hyundai,Santa_Fe_Limited_Edition_Ultimate, 31500, Mount Kisco, NY ,16656,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,5
81,2017,Hyundai,Tucson_Value_Edition, 20205, Lynbrook, NY ,24029,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,15
82,2019,Hyundai,Elantra_SE, 15985, Yonkers, NY ,13500,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
83,2018,Hyundai,Tucson_SE, 17744, Lynbrook, NY ,20291,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
84,2018,Hyundai,Santa_Fe_Sport_2.0T, 24599, Wharton, NJ ,40475,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
85,2019,Hyundai,Tucson_Value_Edition, 23498, Edison, NJ ,25719,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
86,2016,Hyundai,Tucson_Sport, 18997, Shrewsbury, NJ ,64505,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,24
87,2020,Hyundai,Palisade_SEL_Premium, 39798, Edison, NJ ,32276,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,5
88,2018,Hyundai,Santa_Fe_Sport, 19999, Jersey City, NJ ,20659,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,2
89,2019,Hyundai,Santa_Fe_SEL, 24992, Centereach, NY ,18240,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,8
90,2020,Hyundai,Elantra_SE, 17999, Jersey City, NJ ,16072,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
91,2018,Hyundai,Sonata_SE, 15498, Floral Park, NY ,27781,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,4
92,2020,Hyundai,Elantra_SE, 18900, Hackettstown, NJ ,4501,Accident Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
93,2019,Hyundai,Veloster_Premium, 18925, Centereach, NY ,23728,No Accident or Damage Reported,Hatchback,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
94,2017,Hyundai,Tucson_SE, 14690, Tinton Falls, NJ ,121937,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
95,2018,Hyundai,Sonata_SE, 16315, Centereach, NY ,33408,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,16
96,2020,Hyundai,Elantra_SE, 17699, Centereach, NY ,11042,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
97,2018,Hyundai,Elantra_SE, 14998, Mahwah, NJ ,25949,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,3
98,2017,Hyundai,Santa_Fe_Sport, 14995, South Hackensack, NJ ,76365,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.4_L_,2-Owner,Personal Use,11
99,2020,Hyundai,Elantra_SEL, 15690, Bronx, NY ,96779,Minor Damage,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,23
100,2021,Hyundai,Sonata_SE, 25000, Denville, NJ ,1329,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
101,2016,Hyundai,Tucson_Limited_Edition, 16995, Lafayette, NJ ,102250,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,5
102,2020,Hyundai,Palisade_SEL_Premium, 39995, Edison, NJ ,15843,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,2
103,2018,Hyundai,Kona_Limited, 21980, Bronx, NY ,8985,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,1
104,2014,Hyundai,Santa_Fe_GLS, 10900, Belleville, NJ ,154199,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,13
105,2018,Hyundai,Santa_Fe_SE, 27777, Shrewsbury, NJ ,24307,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,12
106,2019,Hyundai,Santa_Fe_SEL, 25997, Shrewsbury, NJ ,39728,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
107,2020,Hyundai,Elantra_Value_Edition, 19050, Centereach, NY ,13128,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
108,2018,Hyundai,Santa_Fe_Sport, 24500, Denville, NJ ,27952,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,14
109,2018,Hyundai,Tucson_Limited_Edition, 25900, Denville, NJ ,35980,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,13
110,2017,Hyundai,Santa_Fe_Sport, 17399, Eatontown, NJ ,69819,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,19
111,2020,Hyundai,Sonata_Limited_Edition, 30880, Brooklyn, NY ,3801,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,9
112,2019,Hyundai,Santa_Fe_SEL_Plus, 22990, Freeport, NY ,25611,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
113,2019,Hyundai,Veloster_Turbo, 24494, Union, NJ ,35218,No Accident or Damage Reported,Hatchback,Gray_Engine:_4_Cyl_1.6_L_,2-Owner,Personal Use,3
114,2013,Hyundai,Elantra_GLS, 8995, Freeport, NY ,96978,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,15
115,2019,Hyundai,Sonata_SE, 17498, Floral Park, NY ,24849,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
116,2019,Hyundai,Sonata_Limited_Edition, 19990, Freeport, NY ,39549,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,12
117,2018,Hyundai,Tucson_SEL_Plus, 18573, Hempstead, NY ,49328,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
118,2018,Hyundai,Elantra_SEL, 15493, Centereach, NY ,27322,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
119,2019,Hyundai,Santa_Fe_SEL, 26000, Denville, NJ ,31079,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,8
120,2018,Hyundai,Tucson_SE, 20499, Jersey City, NJ ,26646,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
121,2018,Hyundai,Elantra_Value_Edition, 15924, Centereach, NY ,14913,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
122,2017,Hyundai,Tucson_Sport, 15995, Bay Shore, NY ,64201,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,17
123,2018,Hyundai,Elantra_SE, 15880, Brooklyn, NY ,17315,Minor Damage,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
124,2019,Hyundai,Kona_Limited, 22997, Shrewsbury, NJ ,41045,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,12
125,2017,Hyundai,Santa_Fe_Sport, 21997, Shrewsbury, NJ ,42143,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
126,2019,Hyundai,Santa_Fe_SE, 24999, Freehold, NJ ,25624,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,2
127,2019,Hyundai,Kona_Limited, 22997, Shrewsbury, NJ ,41045,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,12
128,2018,Hyundai,Tucson_SE, 19999, Freehold, NJ ,42982,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
129,2019,Hyundai,Kona_Ultimate, 26997, Shrewsbury, NJ ,5073,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_1.6_L_,CARFAX 1-Owner,Personal Use,3
130,2016,Hyundai,Santa_Fe_Sport, 14978, Centereach, NY ,90381,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,26
131,2018,Hyundai,Santa_Fe_Sport, 20980, Wayne, NJ ,26928,Accident/Minor Damage,SUV,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
132,2019,Hyundai,Santa_Fe_XL_SE, 26000, Denville, NJ ,50571,Accident Reported,SUV,Black_Engine:_6_Cyl_3.3_L_,CARFAX 1-Owner,Personal Use,11
133,2017,Hyundai,Santa_Fe_Sport, 17980, Wayne, NJ ,66695,Accident/Minor Damage,SUV,Orange_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,11
134,2017,Hyundai,Santa_Fe_Sport_2.0T, 19999, Mahwah, NJ ,61701,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,0
135,2018,Hyundai,Sonata_SEL_Plus, 18000, Denville, NJ ,41327,Minor Damage,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,14
136,2018,Hyundai,Sonata_SEL, 18000, Denville, NJ ,45238,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
137,2019,Hyundai,Santa_Fe_SE, 18995, Brooklyn, NY ,44179,Accident Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
138,2017,Hyundai,Accent_SE, 9988, Saint James, NY ,71958,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_1.6_L_,2-Owner,Personal Use,3
139,2018,Hyundai,Sonata_SE, 17980, Wayne, NJ ,35320,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
140,2017,Hyundai,Sonata_Sport, 14341, Flemington, NJ ,88292,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,2-Owner,Multiple Use,23
141,2021,Hyundai,Kona_SEL, 22500, Paramus, NJ ,1218,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
